Date,Station1_CO,Station1_NO2,Station1_NOx,Station1_PM10,Station1_SO2,Station2_CO,Station2_NO2,Station2_NOx,Station2_O3,Station2_PM10,Station2_SO2,Year,Month,Day,WeekDay,Season
2019-05-22,355.0,44.7,84.8,11.0,2.9,337.0,6.1,8.2,55.9,9.0,2.1,2019,5,22,Wednesday,Spring
2019-05-23,469.8,38.0,78.3,13.0,2.7,373.0,12.4,15.3,40.8,9.0,2.2,2019,5,23,Thursday,Spring
2019-05-24,472.4,25.5,38.2,10.0,2.7,377.0,11.5,15.3,44.3,9.0,2.2,2019,5,24,Friday,Spring
2019-05-25,374.2,31.7,49.4,17.0,2.6,343.0,12.7,16.1,64.1,14.0,2.2,2019,5,25,Saturday,Spring
2019-05-26,323.2,43.9,57.9,19.0,2.7,344.0,10.4,12.7,72.8,16.0,2.3,2019,5,26,Sunday,Spring
2019-05-27,444.2,46.6,75.2,25.0,2.7,363.0,18.8,22.9,44.5,30.0,3.6,2019,5,27,Monday,Spring
2019-05-28,400.0,37.3,66.3,17.0,2.7,352.0,10.7,14.0,51.2,14.0,2.2,2019,5,28,Tuesday,Spring
2019-05-29,475.8,35.9,55.5,15.0,2.7,336.0,9.7,12.9,60.1,13.0,2.4,2019,5,29,Wednesday,Spring
2019-05-30,397.6,22.2,32.9,11.0,2.3,313.0,14.8,22.6,37.7,9.0,2.2,2019,5,30,Thursday,Spring
2019-05-31,406.2,21.7,28.2,11.0,2.4,309.0,10.1,14.1,49.9,11.0,2.4,2019,5,31,Friday,Spring
2019-06-01,371.6,21.6,23.9,15.0,2.3,282.0,11.1,14.2,70.4,17.0,3.0,2019,6,1,Saturday,Summer
2019-06-02,348.4,20.7,23.8,14.0,2.3,297.0,15.1,19.8,58.4,14.0,2.4,2019,6,2,Sunday,Summer
2019-06-03,475.8,33.3,42.1,15.0,2.1,336.0,29.2,45.6,55.4,15.0,2.5,2019,6,3,Monday,Summer
2019-06-04,439.0,38.7,49.5,14.0,1.7,403.0,21.2,34.4,64.8,15.0,2.4,2019,6,4,Tuesday,Summer
2019-06-05,472.0,41.7,52.0,13.0,1.9,413.0,7.3,9.0,71.5,13.0,2.3,2019,6,5,Wednesday,Summer
2019-06-06,491.0,41.0,58.5,16.0,1.9,422.0,9.3,11.4,68.9,15.0,2.9,2019,6,6,Thursday,Summer
2019-06-07,561.0,55.8,83.4,25.0,2.2,454.0,8.5,10.8,74.7,22.0,3.0,2019,6,7,Friday,Summer
2019-06-08,520.0,34.5,39.2,24.0,2.3,474.0,13.5,15.9,68.4,26.0,3.3,2019,6,8,Saturday,Summer
2019-06-09,427.0,11.9,13.4,20.0,2.2,455.0,13.4,17.2,82.5,24.0,3.2,2019,6,9,Sunday,Summer
2019-06-10,394.0,17.9,20.2,19.0,2.0,433.0,14.8,21.5,70.3,20.0,2.4,2019,6,10,Monday,Summer
2019-06-11,477.0,47.4,61.9,23.0,2.1,419.0,7.9,9.9,81.6,21.0,2.7,2019,6,11,Tuesday,Summer
2019-06-12,485.0,42.8,58.1,27.0,2.0,469.0,14.4,17.6,66.2,28.0,2.6,2019,6,12,Wednesday,Summer
2019-06-13,510.0,50.4,66.0,28.0,2.0,470.0,14.4,17.2,72.9,28.0,2.6,2019,6,13,Thursday,Summer
2019-06-14,541.0,49.4,66.8,38.0,2.1,526.0,18.4,21.9,60.3,41.0,3.0,2019,6,14,Friday,Summer
2019-06-15,465.0,34.8,42.8,35.0,1.9,487.0,9.6,12.6,70.2,36.0,2.5,2019,6,15,Saturday,Summer
2019-06-16,426.0,25.6,29.4,29.0,1.9,444.0,7.0,9.7,81.6,34.0,2.5,2019,6,16,Sunday,Summer
2019-06-17,497.0,23.3,26.3,15.0,2.4,425.0,11.5,14.0,76.2,15.0,2.3,2019,6,17,Monday,Summer
2019-06-18,503.0,32.0,36.0,17.0,2.2,440.0,16.7,22.6,76.6,22.0,2.4,2019,6,18,Tuesday,Summer
2019-06-19,561.0,38.4,51.9,22.0,2.2,444.0,13.0,16.2,66.8,20.0,2.2,2019,6,19,Wednesday,Summer
2019-06-20,560.0,47.1,57.7,23.0,2.2,440.0,15.9,30.9,61.9,21.0,2.6,2019,6,20,Thursday,Summer
2019-06-21,681.0,52.3,79.8,26.0,2.6,394.0,15.3,19.8,49.4,20.0,2.6,2019,6,21,Friday,Summer
2019-06-22,527.0,17.6,27.7,20.0,2.2,354.0,10.1,14.3,69.4,18.0,2.2,2019,6,22,Saturday,Summer
2019-06-23,480.0,14.7,17.1,16.0,2.0,342.0,7.5,9.6,63.1,19.0,2.2,2019,6,23,Sunday,Summer
2019-06-24,395.0,24.1,28.3,20.0,2.1,347.0,12.2,15.6,62.4,19.0,2.3,2019,6,24,Monday,Summer
2019-06-25,304.0,28.4,32.5,26.0,2.1,379.0,21.1,26.9,64.6,26.0,2.4,2019,6,25,Tuesday,Summer
2019-06-26,427.0,48.3,73.5,35.0,2.3,428.0,17.7,22.4,74.0,32.0,2.4,2019,6,26,Wednesday,Summer
2019-06-27,391.0,48.5,74.2,29.0,2.4,384.0,12.4,15.3,63.3,27.0,2.2,2019,6,27,Thursday,Summer
2019-06-28,345.0,22.1,25.2,15.0,2.5,260.0,10.1,12.7,77.2,13.0,2.5,2019,6,28,Friday,Summer
2019-06-29,360.0,22.4,26.6,15.0,2.5,268.0,10.1,12.4,69.5,15.0,2.6,2019,6,29,Saturday,Summer
2019-06-30,327.0,43.7,59.9,20.0,2.1,313.0,6.3,8.3,71.8,19.0,2.4,2019,6,30,Sunday,Summer
2019-07-01,359.0,55.8,72.5,30.0,2.2,310.0,6.4,8.6,76.8,28.0,3.0,2019,7,1,Monday,Summer
2019-07-02,271.0,32.3,44.1,31.0,2.0,262.0,12.7,15.9,86.2,34.0,2.6,2019,7,2,Tuesday,Summer
2019-07-03,292.0,24.4,27.3,20.0,2.1,192.0,18.2,30.4,92.0,20.0,2.6,2019,7,3,Wednesday,Summer
2019-07-04,335.0,32.4,35.9,21.0,2.1,189.0,13.0,16.1,87.9,22.0,3.2,2019,7,4,Thursday,Summer
2019-07-05,349.0,49.2,67.2,28.0,1.9,266.0,8.4,10.8,90.0,28.0,2.6,2019,7,5,Friday,Summer
2019-07-06,330.0,41.9,50.8,24.0,1.8,276.0,8.0,10.7,88.0,25.0,2.5,2019,7,6,Saturday,Summer
2019-07-07,309.0,26.6,30.2,19.0,2.1,271.0,4.7,6.7,96.4,20.0,2.4,2019,7,7,Sunday,Summer
2019-07-08,341.0,29.4,33.4,17.0,2.3,219.0,8.7,10.9,78.4,19.0,2.5,2019,7,8,Monday,Summer
2019-07-09,381.0,48.0,56.7,21.0,2.4,245.0,11.4,14.9,76.1,22.0,2.4,2019,7,9,Tuesday,Summer
2019-07-10,360.0,33.3,37.2,17.0,2.8,243.0,15.0,19.7,70.1,18.0,2.6,2019,7,10,Wednesday,Summer
2019-07-11,436.0,39.3,56.7,18.0,2.9,270.0,17.2,24.1,47.2,15.0,2.3,2019,7,11,Thursday,Summer
2019-07-12,431.0,51.1,67.7,18.0,2.7,272.0,10.9,16.4,52.4,17.0,2.4,2019,7,12,Friday,Summer
2019-07-13,436.0,37.2,45.1,17.0,2.9,320.0,7.0,9.1,58.3,13.0,2.2,2019,7,13,Saturday,Summer
2019-07-14,377.0,15.4,18.1,11.0,2.8,310.0,8.3,10.9,58.5,10.0,2.2,2019,7,14,Sunday,Summer
2019-07-15,325.0,25.7,29.7,13.0,2.4,275.0,9.5,12.2,73.6,11.0,2.5,2019,7,15,Monday,Summer
2019-07-16,322.0,41.3,47.2,18.0,2.3,268.0,12.8,16.6,79.9,17.0,2.4,2019,7,16,Tuesday,Summer
2019-07-17,321.0,33.1,37.3,20.0,2.4,281.0,11.5,14.7,73.1,21.0,2.8,2019,7,17,Wednesday,Summer
2019-07-18,326.0,40.9,50.7,21.0,2.3,278.0,11.0,13.7,73.5,19.0,2.3,2019,7,18,Thursday,Summer
2019-07-19,384.0,56.9,77.5,25.0,2.2,327.0,18.3,26.1,74.6,21.0,2.3,2019,7,19,Friday,Summer
2019-07-20,342.0,37.1,41.5,24.0,2.2,342.0,9.9,12.5,74.3,22.0,2.7,2019,7,20,Saturday,Summer
2019-07-21,308.0,35.9,40.9,24.0,2.1,333.0,7.1,10.2,79.1,20.0,2.8,2019,7,21,Sunday,Summer
2019-07-22,383.0,27.5,30.9,16.0,2.2,347.0,22.8,28.1,64.9,15.0,2.6,2019,7,22,Monday,Summer
2019-07-23,503.0,30.0,44.3,19.0,2.4,349.0,18.3,23.9,61.1,17.0,2.6,2019,7,23,Tuesday,Summer
2019-07-24,408.0,24.3,28.8,17.0,2.1,319.0,15.8,22.4,62.3,14.0,2.6,2019,7,24,Wednesday,Summer
2019-07-25,443.0,32.9,44.7,20.0,2.0,327.0,15.8,20.2,59.4,17.0,2.5,2019,7,25,Thursday,Summer
2019-07-26,471.0,48.5,68.9,26.0,2.1,345.0,11.4,15.5,72.0,25.0,2.6,2019,7,26,Friday,Summer
2019-07-27,446.0,22.9,26.1,14.0,2.3,347.0,23.1,40.9,67.3,13.0,2.3,2019,7,27,Saturday,Summer
2019-07-28,434.0,21.2,24.5,17.0,2.3,353.0,22.3,47.7,61.6,16.0,2.4,2019,7,28,Sunday,Summer
2019-07-29,466.0,37.5,52.8,20.0,2.2,385.0,11.7,14.6,51.9,16.0,2.2,2019,7,29,Monday,Summer
2019-07-30,449.0,44.3,65.5,30.0,2.2,408.0,9.5,11.0,61.5,24.0,2.3,2019,7,30,Tuesday,Summer
2019-07-31,368.0,28.6,34.7,27.0,2.0,421.0,14.2,16.6,64.0,22.0,2.4,2019,7,31,Wednesday,Summer
2019-08-01,352.0,24.9,29.2,24.0,2.0,428.0,14.0,16.3,64.9,20.0,2.5,2019,8,1,Thursday,Summer
2019-08-02,452.0,37.0,44.9,21.0,2.3,417.0,21.9,28.0,56.2,19.0,2.4,2019,8,2,Friday,Summer
2019-08-03,404.0,15.3,18.1,16.0,2.4,330.0,11.4,13.3,65.3,13.0,2.3,2019,8,3,Saturday,Summer
2019-08-04,397.0,16.3,19.9,14.0,2.4,275.0,7.5,8.3,63.8,14.0,2.4,2019,8,4,Sunday,Summer
2019-08-05,477.0,53.4,78.5,24.0,2.3,287.0,9.6,11.1,59.4,18.0,3.0,2019,8,5,Monday,Summer
2019-08-06,437.0,59.7,95.0,28.0,1.9,333.0,10.9,12.4,58.6,23.0,2.6,2019,8,6,Tuesday,Summer
2019-08-07,420.0,70.9,102.7,29.0,1.8,321.0,8.3,9.7,76.5,24.0,5.4,2019,8,7,Wednesday,Summer
2019-08-08,354.0,47.1,63.0,20.0,1.7,287.0,10.3,11.6,54.9,16.0,2.4,2019,8,8,Thursday,Summer
2019-08-09,421.0,48.5,88.4,26.0,1.9,313.0,13.8,16.1,56.1,20.0,2.9,2019,8,9,Friday,Summer
2019-08-10,372.0,52.1,66.9,23.0,1.6,276.0,8.1,9.0,71.8,20.0,2.5,2019,8,10,Saturday,Summer
2019-08-11,298.0,29.3,35.1,20.0,1.6,283.0,16.1,19.4,64.5,22.0,2.7,2019,8,11,Sunday,Summer
2019-08-12,405.0,63.1,85.0,35.0,1.8,344.0,11.3,12.9,74.2,29.0,3.7,2019,8,12,Monday,Summer
2019-08-13,330.0,48.6,67.0,30.0,1.8,352.0,9.4,11.3,79.2,26.0,4.4,2019,8,13,Tuesday,Summer
2019-08-14,269.0,22.4,26.3,12.0,1.7,323.0,8.9,10.1,60.9,10.0,2.4,2019,8,14,Wednesday,Summer
2019-08-15,324.0,33.2,38.9,13.2,1.7,349.0,18.3,28.1,52.0,12.0,2.6,2019,8,15,Thursday,Summer
2019-08-16,398.0,44.2,72.2,21.0,1.7,377.0,24.1,31.0,51.3,18.0,3.0,2019,8,16,Friday,Summer
2019-08-17,397.0,45.1,62.0,25.0,1.7,386.0,16.4,19.1,55.1,20.0,2.6,2019,8,17,Saturday,Summer
2019-08-18,360.0,44.9,63.3,20.0,1.7,356.0,8.6,9.6,57.9,14.0,2.5,2019,8,18,Sunday,Summer
2019-08-19,326.0,45.0,56.2,23.0,1.6,362.0,10.7,12.4,69.7,21.0,3.7,2019,8,19,Monday,Summer
2019-08-20,319.0,34.2,39.0,23.0,1.6,368.0,8.4,9.4,73.8,23.0,3.3,2019,8,20,Tuesday,Summer
2019-08-21,314.0,38.2,52.9,31.0,1.7,367.0,10.3,11.5,77.6,28.0,4.4,2019,8,21,Wednesday,Summer
2019-08-22,273.0,21.5,23.9,15.0,1.6,346.0,11.4,14.1,64.7,14.0,2.7,2019,8,22,Thursday,Summer
2019-08-23,281.0,25.4,28.0,22.0,1.7,370.0,16.0,19.5,64.2,23.0,3.3,2019,8,23,Friday,Summer
2019-08-24,298.0,21.9,24.3,27.0,1.7,403.0,24.8,37.0,54.3,27.0,2.9,2019,8,24,Saturday,Summer
2019-08-25,321.0,27.9,31.1,32.0,1.7,413.0,17.2,20.2,60.3,30.0,3.5,2019,8,25,Sunday,Summer
2019-08-26,347.0,40.0,52.1,29.0,1.8,386.0,20.1,22.8,62.2,24.0,2.5,2019,8,26,Monday,Summer
2019-08-27,365.0,47.3,60.8,30.0,1.8,398.0,28.3,40.9,55.1,28.0,3.1,2019,8,27,Tuesday,Summer
2019-08-28,394.0,57.0,73.2,35.0,2.0,382.0,24.5,28.8,65.5,29.0,2.9,2019,8,28,Wednesday,Summer
2019-08-29,392.0,53.7,76.3,43.0,1.9,398.0,23.9,27.2,63.2,41.0,3.9,2019,8,29,Thursday,Summer
2019-08-30,317.0,38.1,47.5,36.0,1.9,399.0,27.7,34.0,56.4,34.0,2.9,2019,8,30,Friday,Summer
2019-08-31,275.0,24.2,26.2,34.0,1.8,362.0,44.9,89.6,59.9,34.0,3.2,2019,8,31,Saturday,Summer
2019-09-01,339.0,45.5,52.4,35.0,2.0,355.0,14.0,15.2,75.9,35.0,5.2,2019,9,1,Sunday,Fall
2019-09-02,374.0,56.2,93.3,44.0,2.3,339.0,28.8,34.8,69.5,40.0,6.0,2019,9,2,Monday,Fall
2019-09-03,263.0,23.1,28.3,15.0,2.0,280.0,11.1,13.5,48.3,15.0,2.4,2019,9,3,Tuesday,Fall
2019-09-04,307.0,35.1,42.5,13.0,1.9,255.0,20.7,24.1,50.8,10.0,2.4,2019,9,4,Wednesday,Fall
2019-09-05,317.0,39.5,52.5,20.0,1.8,293.0,36.7,61.2,45.3,18.0,2.6,2019,9,5,Thursday,Fall
2019-09-06,298.0,32.0,37.2,22.0,2.0,277.0,26.8,33.5,57.6,21.0,2.7,2019,9,6,Friday,Fall
2019-09-07,347.0,32.7,40.5,27.0,2.0,280.0,15.0,23.2,69.3,29.0,4.0,2019,9,7,Saturday,Fall
2019-09-08,360.0,30.3,34.4,21.0,2.3,312.0,8.5,9.9,66.3,19.0,2.7,2019,9,8,Sunday,Fall
2019-09-09,459.0,50.1,99.6,24.0,2.5,312.0,13.5,16.9,53.2,19.0,2.4,2019,9,9,Monday,Fall
2019-09-10,378.0,43.7,60.7,15.0,2.2,287.0,17.5,20.1,52.2,11.0,2.3,2019,9,10,Tuesday,Fall
2019-09-11,364.0,37.5,45.9,20.0,2.2,307.0,22.2,27.6,62.0,17.0,2.6,2019,9,11,Wednesday,Fall
2019-09-12,355.0,38.0,44.1,23.0,2.1,329.0,23.8,28.4,63.4,23.0,3.7,2019,9,12,Thursday,Fall
2019-09-13,394.0,43.9,50.5,22.0,2.1,340.0,23.5,27.4,68.9,21.0,3.2,2019,9,13,Friday,Fall
2019-09-14,322.0,21.9,25.4,16.0,2.1,251.0,14.0,16.9,54.4,15.0,2.8,2019,9,14,Saturday,Fall
2019-09-15,435.0,35.8,59.7,19.0,2.1,259.0,18.3,22.2,49.6,16.0,2.9,2019,9,15,Sunday,Fall
2019-09-16,440.0,56.4,99.3,27.0,2.3,282.0,11.0,12.3,62.0,19.0,2.7,2019,9,16,Monday,Fall
2019-09-17,420.0,44.3,89.2,18.0,2.3,285.0,10.3,12.1,49.6,13.0,2.6,2019,9,17,Tuesday,Fall
2019-09-18,393.0,39.5,54.1,14.0,1.9,226.0,17.3,29.2,45.1,12.0,2.5,2019,9,18,Wednesday,Fall
2019-09-19,453.0,38.5,61.1,23.0,2.0,229.0,25.1,43.1,35.7,18.0,2.8,2019,9,19,Thursday,Fall
2019-09-20,519.0,39.1,75.1,21.0,2.2,299.0,24.4,39.9,35.1,19.0,3.0,2019,9,20,Friday,Fall
2019-09-21,709.0,53.0,126.5,35.0,2.3,387.0,23.0,35.8,35.7,32.0,2.9,2019,9,21,Saturday,Fall
2019-09-22,611.0,45.3,86.5,32.0,2.0,312.0,19.3,25.9,44.1,26.0,3.0,2019,9,22,Sunday,Fall
2019-09-23,539.0,45.7,88.0,34.0,2.0,591.4,35.1,51.3,23.0,31.0,3.4599999999999995,2019,9,23,Monday,Fall
2019-09-24,469.0,51.1,74.6,35.0,1.9,365.0,23.2,41.6,41.8,30.0,1.86,2019,9,24,Tuesday,Fall
2019-09-25,577.0,48.3,99.8,41.0,2.3,484.8,15.8,18.4,30.7,32.0,3.22,2019,9,25,Wednesday,Fall
2019-09-26,557.0,46.9,128.1,33.0,2.5,627.6,14.6,18.8,23.6,19.0,3.28,2019,9,26,Thursday,Fall
2019-09-27,611.0,56.3,167.5,24.0,2.6,617.6,15.0,33.4,32.8,13.0,3.7600000000000002,2019,9,27,Friday,Fall
2019-09-28,426.0,46.8,74.1,22.0,2.3,403.0,11.6,13.9,36.5,15.0,4.5,2019,9,28,Saturday,Fall
2019-09-29,395.0,40.6,63.4,14.0,2.1,346.0,8.0,9.8,40.2,10.0,2.2,2019,9,29,Sunday,Fall
2019-09-30,415.0,50.3,104.2,20.0,2.3,401.0,7.4,9.0,50.8,18.0,2.7,2019,9,30,Monday,Fall
2019-10-01,491.0,54.7,118.5,20.0,2.3,477.0,17.0,23.6,36.3,16.0,2.3,2019,10,1,Tuesday,Fall
2019-10-02,623.0,71.7,162.4,36.0,2.7,539.0,22.3,28.4,44.2,30.0,5.0,2019,10,2,Wednesday,Fall
2019-10-03,422.0,33.9,50.6,14.0,2.1,543.0,18.1,37.5,29.2,14.0,2.0,2019,10,3,Thursday,Fall
2019-10-04,545.0,38.4,81.6,21.0,2.1,602.0,24.4,46.0,26.2,19.0,2.4,2019,10,4,Friday,Fall
2019-10-05,585.0,44.2,92.1,23.0,2.1,542.0,14.0,22.2,29.4,18.0,2.0,2019,10,5,Saturday,Fall
2019-10-06,368.0,17.0,20.1,10.0,1.9,411.0,9.9,15.6,38.2,10.0,1.9,2019,10,6,Sunday,Fall
2019-10-07,465.0,33.3,45.8,14.0,2.1,391.0,21.5,31.1,35.9,13.0,2.1,2019,10,7,Monday,Fall
2019-10-08,593.0,57.0,114.8,24.0,2.4,420.0,19.0,28.2,41.7,19.0,2.0,2019,10,8,Tuesday,Fall
2019-10-09,584.0,63.1,130.7,34.0,3.0,409.0,15.3,20.3,51.5,29.0,5.4,2019,10,9,Wednesday,Fall
2019-10-10,427.0,44.8,85.6,19.0,2.3,313.0,9.4,11.0,45.6,14.0,2.1,2019,10,10,Thursday,Fall
2019-10-11,493.0,48.3,100.4,17.0,2.2,324.0,13.4,16.9,37.2,13.0,1.7,2019,10,11,Friday,Fall
2019-10-12,813.0,58.2,138.6,35.0,2.5,559.0,25.8,50.5,32.1,28.0,2.8,2019,10,12,Saturday,Fall
2019-10-13,802.0,52.7,106.4,42.0,2.3,571.0,26.7,40.8,36.8,37.0,2.9,2019,10,13,Sunday,Fall
2019-10-14,872.0,68.2,171.3,46.0,2.7,585.0,37.5,87.0,33.8,39.0,3.6,2019,10,14,Monday,Fall
2019-10-15,835.0,74.8,176.0,53.0,2.7,567.0,35.2,61.2,28.6,39.0,3.84,2019,10,15,Tuesday,Fall
2019-10-16,733.0,74.0,142.3,52.0,3.2,517.0,31.9,66.3,42.0,55.0,3.5200000000000005,2019,10,16,Wednesday,Fall
2019-10-17,692.0,54.7,145.2,37.0,2.6,415.0,35.0,72.1,24.7,38.0,1.8,2019,10,17,Thursday,Fall
2019-10-18,999.0,85.6,231.0,71.0,3.2,590.0,40.4,70.4,36.7,82.0,3.9,2019,10,18,Friday,Fall
2019-10-19,1027.0,73.0,178.6,70.0,2.8,642.0,33.2,57.3,37.4,82.0,2.9,2019,10,19,Saturday,Fall
2019-10-20,930.0,70.5,159.4,72.0,3.4,565.0,29.4,43.7,44.7,76.0,6.1,2019,10,20,Sunday,Fall
2019-10-21,990.0,88.4,222.1,70.0,4.1,636.0,43.4,86.9,37.9,75.0,7.3,2019,10,21,Monday,Fall
2019-10-22,1052.0,79.0,228.4,75.0,3.8,701.0,42.9,103.3,33.9,79.0,3.7,2019,10,22,Tuesday,Fall
2019-10-23,820.0,55.9,103.5,55.0,2.7,513.0,30.5,43.4,44.8,58.0,2.5,2019,10,23,Wednesday,Fall
2019-10-24,883.0,71.1,177.6,61.0,2.9,534.0,39.7,77.7,41.6,60.0,3.1,2019,10,24,Thursday,Fall
2019-10-25,1190.0,73.6,241.0,91.0,3.9,1039.8,35.739999999999995,92.05999999999999,,76.6,3.96,2019,10,25,Friday,Fall
2019-10-26,1282.0,75.3,237.7,90.0,3.2,814.0,39.5,103.1,34.8,99.0,3.6,2019,10,26,Saturday,Fall
2019-10-27,1234.0,67.4,165.5,99.0,2.7,921.0,41.5,81.9,35.1,106.0,3.7,2019,10,27,Sunday,Fall
2019-10-28,776.0,46.8,104.8,63.0,2.5,584.0,35.7,58.8,32.0,66.0,2.9,2019,10,28,Monday,Fall
2019-10-29,442.0,30.9,40.4,18.0,2.3,276.0,27.0,34.0,38.1,21.0,2.6,2019,10,29,Tuesday,Fall
2019-10-30,448.0,28.0,35.3,14.0,2.2,237.0,19.4,24.1,42.2,16.0,2.2,2019,10,30,Wednesday,Fall
2019-10-31,681.0,41.5,100.5,24.0,2.4,421.0,37.5,79.4,22.3,27.0,2.2,2019,10,31,Thursday,Fall
2019-11-01,1145.0,48.7,116.7,49.0,2.3,806.0,36.2,70.9,21.7,54.0,2.3,2019,11,1,Friday,Fall
2019-11-02,712.0,33.2,74.0,21.0,2.0,421.0,20.4,25.6,16.6,20.0,1.8,2019,11,2,Saturday,Fall
2019-11-03,469.0,28.3,44.4,13.0,1.8,318.0,11.3,13.8,32.9,11.0,2.0,2019,11,3,Sunday,Fall
2019-11-04,460.0,40.6,88.7,13.0,2.1,236.0,7.7,9.0,43.9,10.0,2.0,2019,11,4,Monday,Fall
2019-11-05,498.0,39.1,91.0,16.0,2.2,210.0,10.0,11.9,41.3,13.0,4.5,2019,11,5,Tuesday,Fall
2019-11-06,687.0,40.9,112.4,21.0,2.2,445.0,18.4,48.9,30.5,17.0,1.7,2019,11,6,Wednesday,Fall
2019-11-07,619.0,35.8,99.6,21.0,2.1,339.0,19.1,26.4,19.9,20.0,1.7,2019,11,7,Thursday,Fall
2019-11-08,638.0,29.9,74.6,17.0,2.0,406.0,29.1,55.8,9.9,19.0,1.6,2019,11,8,Friday,Fall
2019-11-09,945.0,45.6,142.5,33.0,2.5,533.0,26.2,62.7,21.3,30.0,2.2,2019,11,9,Saturday,Fall
2019-11-10,552.0,29.9,53.3,17.0,1.9,294.0,16.9,25.9,26.6,18.0,2.3,2019,11,10,Sunday,Fall
2019-11-11,761.0,33.5,110.8,24.0,2.2,425.0,17.7,33.0,18.6,24.0,2.0,2019,11,11,Monday,Fall
2019-11-12,611.0,40.6,78.7,22.0,2.0,339.0,20.8,27.4,30.3,22.0,2.0,2019,11,12,Tuesday,Fall
2019-11-13,583.0,43.6,111.8,33.0,2.4,318.0,18.8,26.8,42.2,34.0,3.4,2019,11,13,Wednesday,Fall
2019-11-14,619.0,29.6,89.8,26.0,2.2,488.0,24.4,65.8,10.6,32.0,2.1,2019,11,14,Thursday,Fall
2019-11-15,687.0,40.4,119.7,30.0,2.3,484.0,23.6,44.8,13.5,31.0,2.2,2019,11,15,Friday,Fall
2019-11-16,625.0,41.0,85.8,29.0,1.9,451.0,27.0,49.5,23.7,30.0,2.5,2019,11,16,Saturday,Fall
2019-11-17,717.0,37.2,74.5,34.0,1.8,570.0,34.0,65.5,13.7,37.0,2.2,2019,11,17,Sunday,Fall
2019-11-18,700.0,54.1,159.0,33.0,2.2,447.0,28.1,47.0,19.2,32.0,2.5,2019,11,18,Monday,Fall
2019-11-19,617.0,52.1,106.3,28.0,1.9,425.0,32.2,45.0,24.5,30.0,2.3,2019,11,19,Tuesday,Fall
2019-11-20,583.0,42.4,95.9,26.0,1.7,426.0,27.3,48.5,26.6,29.0,2.0,2019,11,20,Wednesday,Fall
2019-11-21,577.0,44.6,113.5,22.0,2.0,341.0,21.7,33.0,32.0,20.0,2.1,2019,11,21,Thursday,Fall
2019-11-22,785.0,36.2,138.2,25.0,2.4,758.0,27.4,80.4,10.8,36.0,2.4,2019,11,22,Friday,Fall
2019-11-23,620.0,31.8,71.8,20.0,1.9,478.0,20.4,30.9,14.8,20.0,2.1,2019,11,23,Saturday,Fall
2019-11-24,564.0,29.8,43.0,20.0,1.7,471.0,20.6,26.1,22.2,21.0,2.1,2019,11,24,Sunday,Fall
2019-11-25,718.0,37.0,81.9,32.0,2.0,569.0,38.0,71.9,11.9,32.0,2.3,2019,11,25,Monday,Fall
2019-11-26,972.0,43.2,150.1,49.0,2.4,805.0,35.0,92.7,8.3,52.0,2.4,2019,11,26,Tuesday,Fall
2019-11-27,786.0,38.9,111.3,38.0,2.4,653.0,23.5,40.5,14.5,40.0,3.1,2019,11,27,Wednesday,Fall
2019-11-28,444.0,36.0,97.4,18.0,2.7,381.0,8.7,10.8,30.7,16.0,3.9,2019,11,28,Thursday,Fall
2019-11-29,520.0,39.4,123.6,15.0,2.2,422.0,12.4,16.3,22.3,13.0,1.7,2019,11,29,Friday,Fall
2019-11-30,452.0,34.6,55.2,14.0,1.8,472.8,15.419999999999998,28.820000000000004,,10.8,2.92,2019,11,30,Saturday,Fall
2019-12-01,1035.0,50.9,153.0,42.0,2.8,876.0,31.9,90.5,18.8,30.6,2.6,2019,12,1,Sunday,Winter
2019-12-02,565.0,38.3,91.3,19.0,2.2,339.0,25.7,36.0,23.3,17.2,2.1,2019,12,2,Monday,Winter
2019-12-03,604.0,39.0,94.8,24.0,2.4,406.0,24.4,34.3,23.1,23.2,1.8,2019,12,3,Tuesday,Winter
2019-12-04,574.0,41.6,85.9,23.0,2.1,386.0,23.1,27.4,33.4,20.8,1.8,2019,12,4,Wednesday,Winter
2019-12-05,600.0,35.6,52.1,26.0,2.0,501.0,31.5,38.5,27.7,17.0,1.9,2019,12,5,Thursday,Winter
2019-12-06,777.0,38.2,106.0,34.0,3.0,552.0,23.7,30.9,22.0,31.0,3.9,2019,12,6,Friday,Winter
2019-12-07,679.0,36.7,87.5,38.0,2.7,543.0,26.1,39.8,16.6,29.2,4.1,2019,12,7,Saturday,Winter
2019-12-08,633.0,31.5,68.8,28.0,2.3,509.0,13.8,18.0,22.1,25.0,2.5,2019,12,8,Sunday,Winter
2019-12-09,968.0,48.3,196.7,37.0,4.5,802.0,26.6,67.1,14.4,37.6,6.3,2019,12,9,Monday,Winter
2019-12-10,483.0,23.0,40.1,19.0,2.7,409.0,19.4,28.4,28.4,17.2,3.2,2019,12,10,Tuesday,Winter
2019-12-11,504.0,32.8,65.9,24.0,2.5,368.0,25.0,32.6,25.6,23.2,3.2,2019,12,11,Wednesday,Winter
2019-12-12,702.0,33.1,87.0,31.0,2.5,634.0,33.0,71.2,7.3,28.0,2.6,2019,12,12,Thursday,Winter
2019-12-13,722.0,37.8,127.2,24.0,2.8,607.0,25.9,45.7,11.1,23.2,2.9,2019,12,13,Friday,Winter
