Date;Station1_CO;Station1_NO2;Station1_NOx;Station1_PM10;Station1_SO2;Station2_CO;Station2_NO2;Station2_NOx;Station2_O3;Station2_PM10;Station2_PM2.5;Station2_SO2;Station2_NO
2020-08-19 00:00:00;452.0;26,1;52,1;16,0;2,8;454;10,4;13,2;41,2;12,0;;2,3;
2020-08-20 00:00:00;515.0;20,2;49,7;27,0;2,6;498;11,6;19,5;50,8;22,0;;2,6;
2020-08-21 00:00:00;501.0;35,1;59,8;30,0;2,5;591;14,8;33,2;60,5;26,0;;2,9;
2020-08-22 00:00:00;465.0;32,4;49,9;28,0;2,3;521;12,4;15,9;62,9;22,0;;2,6;
2020-08-23 00:00:00;372.0;15,9;22,5;19,0;2,3;478;10,3;13,0;60,8;17,0;;2,6;
2020-08-24 00:00:00;358.0;20,9;30,8;18,0;2,3;481;12,9;16,1;53,2;15,0;;2,7;
2020-08-25 00:00:00;409.0;30,8;51,7;23,0;2,4;372;14,0;17,5;;16,0;;2,5;
2020-08-26 00:00:00;403.0;37,3;71,8;20,0;2,5;212;5,0;6,9;;14,0;;2,4;
2020-08-27 00:00:00;332.0;24,7;44,7;20,0;2,5;194;6,9;8,8;65,6;15,0;;2,7;
2020-08-28 00:00:00;415.0;31,1;70,2;21,0;2,6;221;9,2;12,4;67,7;17,0;;2,6;
2020-08-29 00:00:00;378.0;25,8;42,4;26,0;3,7;266;7,1;9,1;79,4;24,0;;4,9;
2020-08-30 00:00:00;312.0;20,9;28,9;23,0;4,0;241;4,9;6,6;88,6;13,0;;5,1;
2020-08-31 00:00:00;372.0;28,7;50,5;25,0;2,8;234;11,1;13,5;70,0;11,0;;3,1;
2020-09-01 00:00:00;401.0;26,5;53,2;14,0;2,4;261;10,7;12,5;53,1;8,0;;2,4;
2020-09-02 00:00:00;422.0;30,1;65,9;12,0;2,4;262;9,7;10,6;45,5;5,0;;2,3;
2020-09-03 00:00:00;382.0;22,2;36,4;14,0;2,4;298;18,2;21,9;43,8;7,0;;2,7;
2020-09-04 00:00:00;508.0;34,3;79,7;23,0;2,7;345;20,6;28,5;54,4;9,0;;3,0;
2020-09-05 00:00:00;462.0;38,4;62,1;23,0;2,5;330;13,0;14,5;57,9;9,0;;2,7;
2020-09-06 00:00:00;404.0;20,1;30,5;18,0;2,2;333;16,2;18,3;53,8;9,0;;2,5;
2020-09-07 00:00:00;361.0;13,5;26,0;14,0;2,4;319;14,7;21,1;49,1;8,0;;2,5;
2020-09-08 00:00:00;427.0;29,0;63,8;21,0;3,0;313;17,7;21,7;54,8;16,0;;3,5;
2020-09-09 00:00:00;519.0;46,9;105,4;32,0;3,0;367;22,4;30,8;49,4;23,0;;3,3;
2020-09-10 00:00:00;490.0;37,6;86,4;33,0;3,0;378;25,7;34,0;63,5;25,0;;3,0;
2020-09-11 00:00:00;396.0;19,0;30,4;22,0;2,5;374;22,4;28,7;57,7;19,0;;3,3;
2020-09-12 00:00:00;443.0;25,5;37,3;32,0;2,5;426;26,8;33,8;60,7;29,0;;3,1;
2020-09-13 00:00:00;399.0;15,9;18,9;26,0;2,5;413;26,5;32,2;64,5;23,0;;3,2;
2020-09-14 00:00:00;396.0;19,3;27,2;22,0;2,7;418;18,1;20,4;70,4;19,0;;3,8;
2020-09-15 00:00:00;426.0;24,2;39,5;27,0;2,4;455;29,7;39,8;53,7;24,0;;2,8;
2020-09-16 00:00:00;500.0;42,4;71,5;37,0;2,9;495;26,6;31,3;53,9;31,0;;3,4;
2020-09-17 00:00:00;468.0;28,3;61,0;38,0;2,8;471;19,7;29,2;53,8;31,0;;3,0;
2020-09-18 00:00:00;267.0;12,9;22,7;17,0;2,3;353;9,8;11,8;55,8;14,0;;2,8;
2020-09-19 00:00:00;272.0;21,3;33,7;21,0;1,9;436;17,1;22,1;48,9;20,0;;2,8;
2020-09-20 00:00:00;301.0;21,2;31,5;28,0;2,1;469;29,3;43,1;45,6;23,0;;2,9;
2020-09-21 00:00:00;338.0;30,9;57,3;33,0;2,2;377;41,8;68,1;47,4;26,0;;3,0;
2020-09-22 00:00:00;410.0;44,5;87,6;38,0;2,2;301;24,8;29,8;57,6;31,0;;3,0;
2020-09-23 00:00:00;364.0;42,9;75,4;34,0;2,3;293;18,7;22,5;52,3;31,0;;3,1;
2020-09-24 00:00:00;362.0;38,9;79,5;25,0;2,6;281;9,6;10,8;55,0;23,0;;2,9;
2020-09-25 00:00:00;344.0;31,2;57,9;25,0;3,4;303;15,4;19,3;50,5;23,0;;4,6;
2020-09-26 00:00:00;313.0;19,3;32,7;12,0;1,8;299;6,1;6,7;54,4;9,0;;2,3;
2020-09-27 00:00:00;331.0;21,2;42,8;10,0;1,7;274;9,9;11,4;34,3;8,0;;2,5;
2020-09-28 00:00:00;359.0;26,8;57,0;13,0;1,9;339;13,6;16,9;38,0;10,0;;2,6;
2020-09-29 00:00:00;361.0;26,4;61,1;14,0;;341;11,0;12,7;32,5;8,0;;2,4;
2020-09-30 00:00:00;430.0;24,7;77,4;14,0;;394;11,8;15,2;18,9;10,0;;2,4;
2020-10-01 00:00:00;449.0;26,5;75,9;22,0;;441;11,5;18,2;17,3;14,0;;2,5;
2020-10-02 00:00:00;438.0;37,9;76,2;25,0;;435;11,2;12,6;48,3;18,0;;3,8;
2020-10-03 00:00:00;383.0;23,6;43,1;24,0;;411;8,9;10,0;56,3;19,0;;3,3;
2020-10-04 00:00:00;457.0;29,6;70,2;21,0;;455;13,4;22,7;51,2;20,0;;2,7;
2020-10-05 00:00:00;416.0;37,7;80,5;32,0;1,2;395;11,6;15,1;39,0;26,0;;3,0;
2020-10-06 00:00:00;462.0;41,1;100,7;23,0;;394;16,0;32,3;32,8;15,0;;2,6;
2020-10-07 00:00:00;413.0;27,4;64,5;28,0;;382;14,1;20,1;34,2;21,0;;4,7;
2020-10-08 00:00:00;309.0;13,6;21,5;12,0;;374;10,1;11,4;40,5;11,0;;3,1;
2020-10-09 00:00:00;789.0;35,8;146,0;30,0;;597;22,0;58,9;30,4;23,0;;3,4;
2020-10-10 00:00:00;834.0;39,0;124,9;38,0;;742;22,8;53,5;28,1;30,0;;3,3;
2020-10-11 00:00:00;468.0;18,0;32,5;25,0;;528;21,4;41,2;24,6;17,0;;3,0;
2020-10-12 00:00:00;472.0;24,7;63,8;22,0;;508;19,4;30,7;18,2;18,0;;3,3;
2020-10-13 00:00:00;390.0;21,1;58,0;7,0;2,7;440;14,4;24,1;28,1;4,0;;2,5;
2020-10-14 00:00:00;403.0;38,5;88,7;12,0;3,6;411;6,2;7,2;49,5;9,0;;3,2;
2020-10-15 00:00:00;527.0;31,2;92,3;21,0;4,1;622;29,7;73,0;18,6;17,0;;3,5;
2020-10-16 00:00:00;547.0;32,3;90,9;24,0;4,2;635;16,9;33,9;23,8;17,0;;3,0;
2020-10-17 00:00:00;496.0;23,4;63,9;;4,3;515;8,6;10,6;19,8;9,0;;2,5;
2020-10-18 00:00:00;534.0;22,6;65,9;16,0;4,5;581;11,3;15,8;16,1;12,0;;2,7;
2020-10-19 00:00:00;724.0;43,7;149,5;31,0;4,9;571;16,3;32,3;22,4;20,0;;2,8;
2020-10-20 00:00:00;803.0;45,4;129,5;38,0;5,0;516;23,2;43,6;27,1;25,0;;3,3;
2020-10-21 00:00:00;715.0;47,6;122,0;38,0;5,0;506;26,2;44,7;27,9;28,0;;4,0;
2020-10-22 00:00:00;1119.0;59,9;207,8;59,0;7,1;784;29,4;88,2;30,0;43,0;;6,7;
2020-10-23 00:00:00;732.0;41,6;101,9;47,0;2,6;527;19,0;25,8;39,2;34,0;;4,9;
2020-10-24 00:00:00;668.0;32,4;62,8;55,0;2,2;538;18,3;28,3;31,4;43,0;;3,9;
2020-10-25 00:00:00;527.0;17,7;32,0;34,0;1,2;468;12,3;21,6;29,1;26,0;;3,0;
2020-10-26 00:00:00;584.0;33,9;80,8;39,0;4,5;504;14,0;19,3;33,3;29,0;;4,5;
2020-10-27 00:00:00;553.0;31,7;73,0;25,0;5,3;612;24,6;37,9;21,9;;;5,3;
2020-10-28 00:00:00;900.0;37,8;170,7;46,0;5,9;816;31,2;136,4;9,5;;;3,8;
2020-10-29 00:00:00;544.0;34,6;111,0;32,0;5,0;;12,5;32,5;21,5;22,0;;3,0;
2020-10-30 00:00:00;318.0;32,7;80,3;15,0;4,8;;17,4;25,2;28,2;14,0;;2,9;
2020-10-31 00:00:00;270.0;17,3;27,3;11,0;4,9;;15,5;19,6;32,2;11,0;;3,3;
2020-11-01 00:00:00;419.0;36,5;86,8;23,0;4,8;317;17,6;28,1;31,2;20,0;;3,1;
2020-11-02 00:00:00;381.0;37,8;96,6;15,0;4,4;344;11,8;14,6;33,6;12,0;;2,9;
2020-11-03 00:00:00;363.0;23,0;53,7;20,0;4,3;426;21,3;40,3;9,2;17,0;;3,1;
2020-11-04 00:00:00;375.0;21,1;57,7;27,0;4,2;376;15,9;24,3;18,1;21,0;;3,2;
2020-11-05 00:00:00;213.0;16,7;29,2;13,0;4,4;227;18,0;21,8;40,5;12,0;;3,4;
2020-11-06 00:00:00;344.0;24,1;55,0;20,0;4,9;289;20,6;28,2;32,0;17,0;;3,8;
2020-11-07 00:00:00;876.0;33,8;121,7;40,0;4,9;882;26,4;104,6;15,1;42,0;;4,0;
2020-11-08 00:00:00;726.0;24,5;48,5;38,0;4,0;716;28,6;54,8;11,4;31,0;;3,4;
2020-11-09 00:00:00;650.0;28,4;76,3;28,0;3,9;537;29,7;58,9;13,9;26,0;;3,3;
2020-11-10 00:00:00;611.0;29,2;76,3;17,0;3,9;428;11,9;15,2;22,1;13,0;;2,9;
2020-11-11 00:00:00;654.0;29,3;81,8;17,0;4,0;413;19,9;25,8;21,7;11,0;;3,1;
2020-11-12 00:00:00;658.0;21,8;80,6;25,0;3,9;494;18,6;31,7;7,3;21,0;;3,3;
2020-11-13 00:00:00;669.0;28,2;98,4;34,0;4,1;541;23,5;40,0;5,4;32,0;;4,2;
2020-11-14 00:00:00;459.0;25,6;52,5;31,0;3,8;431;17,6;24,0;13,9;27,0;;3,9;
2020-11-15 00:00:00;453.0;26,5;38,2;28,0;3,5;413;20,0;28,5;21,4;25,0;;3,2;
2020-11-16 00:00:00;594.0;25,1;70,3;29,0;3,8;554;25,3;49,0;9,2;27,0;;3,3;
2020-11-17 00:00:00;590.0;29,5;102,4;34,0;3,4;668;24,4;57,3;10,0;33,0;;3,5;
2020-11-18 00:00:00;407.0;28,1;86,5;20,0;3,0;511;14,1;19,2;16,7;20,0;;3,0;
2020-11-19 00:00:00;333.0;33,2;83,2;24,0;3,0;533;19,3;29,2;23,9;21,0;;3,6;
2020-11-20 00:00:00;293.0;23,4;37,0;17,0;2,6;415;19,4;25,3;33,4;15,0;;3,1;
2020-11-21 00:00:00;449.0;23,0;27,5;19,0;2,6;448;18,6;23,4;45,4;18,0;;3,4;
2020-11-22 00:00:00;585.0;30,8;54,3;24,0;4,1;606;17,1;29,5;25,0;23,0;;5,8;
2020-11-23 00:00:00;613.0;33,1;85,6;33,0;4,9;593;18,6;24,4;21,5;30,0;;7,4;
2020-11-24 00:00:00;693.0;33,6;74,5;34,0;3,3;719;28,9;52,4;16,0;31,0;;4,7;
2020-11-25 00:00:00;585.0;29,1;61,2;19,0;2,5;564;17,5;21,5;24,6;15,0;;3,1;
2020-11-26 00:00:00;565.0;34,5;74,3;20,0;2,6;549;18,0;22,3;32,2;17,0;;3,8;
2020-11-27 00:00:00;557.0;34,4;87,1;17,0;2,5;611;16,5;22,4;25,8;15,0;;3,3;
2020-11-28 00:00:00;639.0;26,5;68,8;14,0;2,2;713;16,1;23,0;15,3;11,0;;3,2;
2020-11-29 00:00:00;538.0;27,5;46,3;13,0;2,1;660;12,6;16,7;24,3;9,0;;3,1;
2020-11-30 00:00:00;762.0;30,6;96,7;24,0;2,4;758;23,5;37,5;10,9;22,0;;3,7;
2020-12-01 00:00:00;706.0;29,9;75,0;27,0;;533;22,8;39,4;17,2;25,0;;3,5;
2020-12-02 00:00:00;867.0;39,4;83,0;39,0;2,2;700;39,9;79,9;15,6;35,0;;3,9;
2020-12-03 00:00:00;607.0;31,4;49,3;28,0;2,0;571;27,7;40,0;21,3;26,0;;3,7;
2020-12-04 00:00:00;634.0;44,3;95,8;30,0;2,2;614;33,1;48,5;21,5;29,0;;3,9;
2020-12-05 00:00:00;591.0;44,9;83,5;30,0;2,1;590;26,0;32,6;35,9;27,0;;4,0;
2020-12-06 00:00:00;419.0;29,2;43,6;16,0;1,7;499;16,4;20,6;40,0;15,0;;3,6;
2020-12-07 00:00:00;;;;;;672;36,2;73,0;;;;3,7;
2020-12-08 00:00:00;654.0;32,4;78,6;15,0;3,0;565;24,1;37,5;18,4;14,0;;3,5;
2020-12-09 00:00:00;604.0;28,4;50,3;18,0;3,7;549;27,6;46,5;21,2;16,0;;3,4;
2020-12-10 00:00:00;633.0;30,1;88,0;14,0;5,4;541;23,0;38,4;16,7;13,0;;4,6;
2020-12-11 00:00:00;659.0;23,9;55,4;24,0;6,7;625;22,5;37,7;15,0;24,0;;5,1;
2020-12-12 00:00:00;631.0;16,3;32,3;12,0;5,9;585;18,2;24,9;21,2;11,0;;3,3;
2020-12-13 00:00:00;666.0;17,4;41,7;15,0;6,2;648;14,4;19,8;14,2;16,0;;3,2;
2020-12-14 00:00:00;689.0;18,8;50,5;22,0;7,3;691;19,9;41,4;5,8;19,0;;4,2;
2020-12-15 00:00:00;648.0;29,3;66,1;23,0;6,5;499;19,3;25,2;26,3;19,0;;2,3;
2020-12-16 00:00:00;657.0;29,6;72,9;22,0;6,6;399;17,8;23,0;20,3;24,0;;1,5;
2020-12-17 00:00:00;702.0;31,9;96,3;30,0;9,9;443;19,3;27,9;13,5;32,0;;4,2;
2020-12-18 00:00:00;614.0;25,0;44,8;17,0;6,7;414;26,3;36,3;11,5;17,0;;1,9;
2020-12-19 00:00:00;844.0;22,4;60,4;34,0;5,8;620;19,5;35,0;3,3;32,0;;1,5;
2020-12-20 00:00:00;745.0;27,1;54,6;32,0;5,6;573;20,4;29,2;16,3;29,0;;1,4;
2020-12-21 00:00:00;653.0;33,4;77,9;33,0;5,2;448;25,8;33,3;21,0;26,0;;1,3;
2020-12-22 00:00:00;649.0;29,0;68,5;27,0;6,1;473;18,2;24,8;19,3;23,0;;2,5;
2020-12-23 00:00:00;739.0;24,6;79,4;28,0;5,5;564;12,6;17,7;14,0;28,0;;1,5;
2020-12-24 00:00:00;551.0;23,7;45,2;20,0;7,7;428;11,3;14,3;26,2;19,0;;3,9;
2020-12-25 00:00:00;425.0;14,0;22,5;9,0;4,4;328;14,6;18,5;34,3;7,0;;1,1;
2020-12-26 00:00:00;480.0;15,0;23,2;12,0;4,9;346;17,0;25,0;39,3;11,0;;1,7;
2020-12-27 00:00:00;617.0;15,1;26,9;17,0;4,3;;;;;;;;
2020-12-28 00:00:00;538.0;24,8;55,0;13,0;5,4;449;14,7;19,8;35,3;11,0;;2,6;
2020-12-29 00:00:00;417.0;19,7;37,2;11,0;6,5;351;8,2;10,9;60,5;10,0;;3,6;
2020-12-30 00:00:00;564.0;32,1;72,3;14,0;4,6;485;18,9;24,8;35,3;14,0;;2,0;
2020-12-31 00:00:00;512.0;16,9;26,7;10,0;3,5;523;17,3;22,9;23,6;11,0;;0,9;
2021-01-01 00:00:00;469.0;13,9;25,3;11,0;3,8;459;7,5;9,9;41,2;12,0;17;1,3;
2021-01-02 00:00:00;539.0;17,9;37,1;15,0;3,8;535;15,2;19,5;37,1;16,0;13;1,6;
2021-01-03 00:00:00;564.0;20,2;39,3;15,0;3,5;551;13,7;17,0;38,9;16,0;17;1,4;
2021-01-04 00:00:00;629.0;23,3;47,2;21,0;3,5;649;28,2;46,6;17,8;20,0;18;1,3;
2021-01-05 00:00:00;537.0;24,5;59,3;14,0;3,3;504;13,0;16,9;35,3;12,0;16;1,0;
2021-01-06 00:00:00;588.0;29,4;66,5;17,0;3,7;547;15,9;20,5;37,4;15,0;14;1,8;
2021-01-07 00:00:00;563.0;26,4;68,8;14,0;3,3;578;13,4;18,8;31,3;12,0;14;1,2;
2021-01-08 00:00:00;776.0;31,4;94,5;24,0;3,4;838;28,7;68,1;5,5;23,0;29;1,3;
2021-01-09 00:00:00;768.0;25,0;51,6;24,0;3,0;710;18,9;25,9;15,9;21,0;27;0,8;
2021-01-10 00:00:00;683.0;16,2;24,3;23,0;2,8;678;18,9;30,3;27,4;22,0;30;1,0;
2021-01-11 00:00:00;737.0;23,5;46,8;28,0;3,2;680;26,7;46,9;15,1;26,0;26;2,0;
2021-01-12 00:00:00;784.0;31,3;87,6;29,0;3,1;526;10,5;16,1;22,5;26,0;34;1,9;
2021-01-13 00:00:00;695.0;35,6;85,6;23,0;3,0;484;16,7;25,3;33,5;20,0;30;2,2;
2021-01-14 00:00:00;604.0;37,0;70,1;17,0;2,9;426;21,8;32,0;33,3;14,0;19;2,2;
2021-01-15 00:00:00;652.0;33,6;76,2;19,0;3,2;458;23,6;32,4;30,4;14,0;21;2,6;
2021-01-16 00:00:00;665.0;29,3;47,5;29,0;3,2;489;21,8;30,6;42,3;19,0;21;3,2;
2021-01-17 00:00:00;731.0;23,7;36,3;26,0;2,4;555;14,2;18,8;43,3;24,0;30;3,1;
2021-01-18 00:00:00;679.0;33,0;68,9;;2,6;555;18,6;25,7;42,0;29,0;37;3,2;
2021-01-19 00:00:00;606.0;36,5;88,2;;3,7;641;15,9;21,6;36,8;29,0;41;4,1;
2021-01-20 00:00:00;459.0;36,7;83,9;;7,9;587;11,3;15,9;50,6;17,0;28;6,9;
2021-01-21 00:00:00;265.0;25,7;50,3;;12,7;480;6,2;9,2;63,5;9,0;12;9,0;
2021-01-22 00:00:00;240.0;25,7;52,0;;7,2;480;5,2;7,9;65,7;8,0;7;5,2;
2021-01-23 00:00:00;301.0;26,3;48,6;;3,2;592;10,7;14,9;57,7;14,0;11;3,4;
2021-01-24 00:00:00;343.0;22,0;44,6;;2,3;683;10,5;15,8;45,1;14,0;15;3,4;
2021-01-25 00:00:00;387.0;29,0;59,7;;1,8;663;18,8;25,4;34,6;13,0;17;2,9;
2021-01-26 00:00:00;739.0;40,4;129,2;;2,6;1061;30,5;86,4;21,5;33,0;26;6,0;
2021-01-27 00:00:00;706.0;41,1;85,0;;2,4;959;35,4;76,4;21,8;34,0;48;6,5;
2021-01-28 00:00:00;398.0;34,1;68,2;;2,4;605;21,4;35,3;39,4;19,0;22;4,0;
2021-01-29 00:00:00;408.0;30,9;77,6;;2,8;575;12,5;17,3;39,4;13,0;18;4,4;
2021-01-30 00:00:00;303.0;21,4;41,0;;1,7;514;12,8;17,4;41,7;10,0;10;3,1;
2021-01-31 00:00:00;313.0;10,4;16,2;;2,0;510;13,4;19,9;50,3;16,0;15;3,8;
2021-02-01 00:00:00;467.0;27,7;63,4;;2,4;595;20,9;28,5;31,9;22,0;22;3,7;
2021-02-02 00:00:00;477.0;33,9;75,2;;4,5;600;16,4;22,7;30,3;24,0;30;5,7;
2021-02-03 00:00:00;;;;;;576;11,3;15,5;38,1;20,0;26;7,7;
2021-02-04 00:00:00;;;;;;430;10,6;14,0;48,5;9,0;10;3,8;
2021-02-05 00:00:00;;;;;;650;27,5;51,6;15,7;23,0;19;4,2;
2021-02-06 00:00:00;;;;;;563;21,7;40,3;22,3;21,0;24;3,5;
2021-02-07 00:00:00;;;;;;561;13,6;20,7;25,1;25,0;23;3,5;
2021-02-08 00:00:00;;;;;;501;16,3;26,1;21,2;15,0;21;3,6;
2021-02-09 00:00:00;;;;;;411;21,3;32,1;23,6;14,0;19;3,1;
2021-02-10 00:00:00;;;;;;502;19,7;27,1;20,9;18,0;21;3,4;
2021-02-11 00:00:00;;;;;;400;16,5;20,8;52,4;32,0;37;7,1;
2021-02-12 00:00:00;;;;;;281;17,8;21,9;62,4;17,0;20;8,5;
2021-02-13 00:00:00;;;;;;313;21,7;27,2;57,0;17,0;19;5,7;
2021-02-14 00:00:00;;;;;;376;25,8;33,8;50,1;19,0;20;4,8;
2021-02-15 00:00:00;;;;;;443;30,4;38,5;48,2;23,0;21;5,0;
2021-02-16 00:00:00;;;;;;492;24,5;35,5;46,5;23,0;25;5,1;
2021-02-17 00:00:00;;;;;;434;19,0;23,5;46,4;23,0;21;9,9;
2021-02-18 00:00:00;;;;;;745;29,6;43,7;23,0;52,0;59;6,4;
2021-02-19 00:00:00;;;;;;629;23,9;30,7;34,3;26,0;43;6,7;
2021-02-20 00:00:00;;;;;;805;28,3;40,3;31,0;32,0;38;5,1;
2021-02-21 00:00:00;;;;;;705;19,3;24,8;39,9;25,0;36;5,6;
2021-02-22 00:00:00;;;;;;873;34,4;74,2;32,4;34,0;31;6,8;
2021-02-23 00:00:00;;;;;;778;35,4;53,8;34,1;34,0;43;8,4;
2021-02-24 00:00:00;;;;;;1137;41,5;105,1;28,0;59,0;58;5,0;
2021-02-25 00:00:00;1374.0;63,1;226,7;84,0;2,7;1214;37,2;111,0;29,1;81,0;72;2,6;
2021-02-26 00:00:00;1301.0;67,8;283,8;86,0;2,8;1197;36,5;121,7;26,9;83,0;79;2,5;
2021-02-27 00:00:00;307.0;15,6;19,9;18,0;1,6;315;13,4;17,1;58,0;14,0;30;1,4;
2021-02-28 00:00:00;360.0;22,2;32,9;17,0;1,8;348;17,5;22,7;47,1;14,0;14;1,4;
2021-03-01 00:00:00;370.0;19,0;29,5;16,0;1,6;322;16,4;22,6;43,1;11,0;15;0,8;
2021-03-02 00:00:00;541.0;39,5;84,8;29,0;2,7;504;25,6;44,8;34,9;24,0;21;1,2;
2021-03-03 00:00:00;736.0;50,2;136,0;39,0;3,0;614;23,5;48,6;37,8;34,0;34;1,3;
2021-03-04 00:00:00;588.0;39,0;83,7;37,0;7,3;459;11,2;14,3;46,1;31,0;35;5,5;
2021-03-05 00:00:00;520.0;28,5;56,2;25,0;2,5;397;13,2;16,8;42,1;19,0;32;1,0;
2021-03-06 00:00:00;614.0;26,2;41,6;22,0;3,1;542;18,1;25,1;55,5;21,0;18;1,6;
2021-03-07 00:00:00;575.0;24,7;43,5;20,0;2,3;441;9,1;12,4;54,3;14,0;25;1,0;
2021-03-08 00:00:00;559.0;24,0;50,1;23,0;4,5;389;12,5;15,9;59,2;21,0;24;3,0;
2021-03-09 00:00:00;535.0;19,0;27,4;15,0;2,3;331;15,1;18,2;66,2;15,0;14;1,4;
2021-03-10 00:00:00;553.0;19,9;28,4;20,0;3,2;392;17,5;22,4;63,6;23,0;19;2,4;
2021-03-11 00:00:00;622.0;35,7;96,9;28,0;3,6;396;12,7;16,9;63,7;26,0;20;2,5;
2021-03-12 00:00:00;562.0;34,1;79,0;21,0;3,0;453;16,5;24,1;52,2;17,0;14;2,1;
2021-03-13 00:00:00;432.0;22,9;40,5;11,0;1,5;363;9,3;11,7;54,8;10,0;11;1,0;
2021-03-14 00:00:00;538.0;22,2;33,6;18,0;4,4;488;16,2;21,1;52,1;19,0;16;4,0;
2021-03-15 00:00:00;430.0;8,7;11,5;9,0;1,5;366;10,2;12,2;63,6;8,0;13;0,8;
2021-03-16 00:00:00;446.0;13,1;18,8;13,0;1,6;351;9,2;11,0;67,4;13,0;13;0,8;
2021-03-17 00:00:00;468.0;11,7;17,0;15,0;1,6;360;10,3;12,4;61,8;17,0;17;0,9;
2021-03-18 00:00:00;489.0;12,4;19,5;12,0;1,6;344;9,5;11,9;63,7;12,0;11;0,9;
2021-03-19 00:00:00;553.0;20,1;27,5;16,0;1,9;377;15,6;18,9;61,0;15,0;12;1,2;
2021-03-20 00:00:00;570.0;17,5;27,1;17,0;1,7;384;12,1;14,7;62,5;16,0;16;1,2;
2021-03-21 00:00:00;582.0;19,7;30,2;18,0;1,6;412;14,8;17,8;56,8;17,0;15;1,0;
2021-03-22 00:00:00;554.0;20,3;35,4;16,0;1,5;420;16,6;23,4;49,9;16,0;16;1,5;
2021-03-23 00:00:00;522.0;18,1;25,6;15,0;2,1;410;15,9;20,4;61,1;17,0;13;2,6;
2021-03-24 00:00:00;593.0;23,6;32,0;18,0;1,6;428;18,1;21,4;66,3;15,0;14;2,1;
2021-03-25 00:00:00;646.0;32,1;43,6;25,0;1,8;550;26,5;39,9;54,5;28,0;21;2,4;
2021-03-26 00:00:00;779.0;45,1;115,8;40,0;2,9;647;27,6;43,4;42,9;42,0;35;2,9;
2021-03-27 00:00:00;485.0;33,3;52,0;29,0;1,7;520;16,5;18,8;70,7;32,0;31;2,7;
2021-03-28 00:00:00;479.0;17,3;22,5;15,0;1,5;497;14,3;16,9;66,6;17,0;17;2,1;
2021-03-29 00:00:00;530.0;27,8;46,7;20,0;1,7;489;19,6;24,2;61,5;18,0;17;2,1;
2021-03-30 00:00:00;553.0;29,0;50,9;25,0;2,2;498;19,3;24,3;65,8;25,0;17;2,3;
2021-03-31 00:00:00;568.0;39,1;83,7;32,0;;645;25,7;38,1;41,5;34,0;22;3,2;
2021-04-01 00:00:00;;32,2;90,5;34,0;;487;13,0;16,6;59,6;23,0;23;2,5;
2021-04-02 00:00:00;;11,9;35,0;;;399;11,4;13,2;69,7;10,0;11;2,1;
2021-04-03 00:00:00;470.0;11,2;15,7;11,0;;374;11,3;13,2;68,4;11,0;12;2,3;
2021-04-04 00:00:00;504.0;11,4;14,9;9,0;;367;10,8;12,8;65,8;9,0;10;1,9;
2021-04-05 00:00:00;585.0;22,9;43,3;14,0;;385;9,1;11,5;60,6;12,0;10;2,5;
2021-04-06 00:00:00;583.0;21,6;36,8;14,0;;418;13,5;16,1;55,1;13,0;13;2,3;
2021-04-07 00:00:00;620.0;25,4;42,5;17,0;;461;18,2;25,7;50,8;14,0;16;2,3;
2021-04-08 00:00:00;711.0;31,2;72,0;13,0;;464;16,2;24,0;44,7;11,0;11;2,1;
2021-04-09 00:00:00;805.0;31,5;77,2;18,0;;513;13,6;24,7;54,2;14,0;17;2,2;
2021-04-10 00:00:00;538.0;22,6;34,3;16,0;;413;10,4;12,2;81,4;18,0;10;3,1;
2021-04-11 00:00:00;;23,8;46,5;26,0;;427;13,6;15,7;79,9;22,0;15;6,2;
2021-04-12 00:00:00;;;;26,0;;419;13,8;15,6;74,4;27,0;15;5,2;
2021-04-13 00:00:00;;;;12,0;;417;14,2;17,8;51,2;13,0;12;2,2;
2021-04-14 00:00:00;256.0;15,4;21,7;8,0;2,2;374;12,1;14,2;66,3;6,0;5;1,8;
2021-04-15 00:00:00;317.0;29,8;49,2;9,0;3,9;415;14,5;16,9;59,8;7,0;9;1,9;
2021-04-16 00:00:00;304.0;32,2;69,9;14,0;5,4;410;11,1;13,5;47,1;9,0;12;1,9;
2021-04-17 00:00:00;229.0;19,4;29,8;13,0;6,3;401;13,0;15,5;60,5;11,0;12;1,9;
2021-04-18 00:00:00;274.0;22,0;33,2;14,0;7,1;482;12,1;14,1;55,4;14,0;16;2,1;
2021-04-19 00:00:00;239.0;29,7;52,9;16,0;8,6;366;15,4;17,2;52,7;13,0;13;3,3;
2021-04-20 00:00:00;204.0;24,8;35,6;16,0;7,6;356;;;46,3;;16;2,3;
2021-04-21 00:00:00;249.0;35,4;74,7;18,0;7,5;327;;;69,2;;11;2,2;
2021-04-22 00:00:00;176.0;29,0;57,5;19,0;6,9;303;12,1;15,8;82,1;;12;2,4;
2021-04-23 00:00:00;188.0;24,5;42,9;17,0;7,7;291;13,8;15,7;72,4;20,0;11;2,8;
2021-04-24 00:00:00;217.0;26,0;39,2;21,0;6,7;390;19,7;22,7;65,7;26,0;14;2,5;
2021-04-25 00:00:00;208.0;19,6;29,8;19,0;6,4;320;13,7;15,9;71,1;20,0;19;2,4;
2021-04-26 00:00:00;202.0;17,9;27,3;12,0;5,9;284;13,6;15,4;73,6;13,0;9;2,4;
